//변수명,명칭(메인스킬define),스킬레벨,최소능력,최대능력,대인 최대 능력,대인 최대 능력,공격속도,타격시 반동,적용확률,대인 적용확률,타운트,적용대상1,적용대상2,적용값1,적용값2,적용변화값1,적용변화값2,참조값 1,참조값 2,참조값 3,발동 마법,마법 확률,대인 마법 확률,필요MP,필요FP,쿨다운,기술 준비시간,기술 시전거리,유지시간,지속피해타임(몇초에 한번씩 피해를 입는가?),지속시간,스킬발동갯수,스킬경험치,현재경험치,콤보스킬타임
//dwID,dwName,dwSkillLvl,dwAbilityMin,dwAtkAbilityMax,dwAbilityMinPVP,dwAbilityMaxPVP,dwAttackSpeed,dwDmgShift,nProbability,nProbabilityPVP,dwTaunt,dwDestParam1,dwDestParam2,nAdjParamVal1,nAdjParamVal2,dwChgParamVal1,dwChgParamVal2,dwdestData1,dwdestData2,dwdestData3,dwactiveskill,dwActiveSkillRate,dwActiveSkillRatePVP,dwReqMp,dwRepFp,dwCooldown,dwCastingTime,dwSkillRange,dwCircleTime,dwPainTime,dwSkillTime,dwSkillCount,dwSkillExp,dwExp,dwComboSkillTime
SA_PANBARRIER_L14,SI_MER_SHIELD_PANBARRIER,14,=,=,=,=,=,=,=,=,=,DST_BLOCK_RANGE,=,28,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,155000,=,1,6,600
SA_PANBARRIER_L15,SI_MER_SHIELD_PANBARRIER,15,=,=,=,=,=,=,=,=,=,DST_BLOCK_RANGE,=,30,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,160000,=,1,7,600
SA_PANBARRIER_L16,SI_MER_SHIELD_PANBARRIER,16,=,=,=,=,=,=,=,=,=,DST_BLOCK_RANGE,=,32,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,165000,=,1,7,600
SA_PANBARRIER_L17,SI_MER_SHIELD_PANBARRIER,17,=,=,=,=,=,=,=,=,=,DST_BLOCK_RANGE,=,34,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,170000,=,1,8,600
SA_PANBARRIER_L18,SI_MER_SHIELD_PANBARRIER,18,=,=,=,=,=,=,=,=,=,DST_BLOCK_RANGE,=,36,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,175000,=,1,8,600
SA_PANBARRIER_L19,SI_MER_SHIELD_PANBARRIER,19,=,=,=,=,=,=,=,=,=,DST_BLOCK_RANGE,=,38,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,180000,=,1,9,600
SA_PANBARRIER_L20,SI_MER_SHIELD_PANBARRIER,20,=,=,=,=,=,=,=,=,=,DST_BLOCK_RANGE,=,40,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,200000,=,1,13,600
SA_SWORDMASTER_LV01,SI_MER_SUP_SWORDMASTER,1,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,5,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,100000,=,1,3,600
SA_SWORDMASTER_LV02,SI_MER_SUP_SWORDMASTER,2,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,10,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,105000,=,1,3,600
SA_SWORDMASTER_LV03,SI_MER_SUP_SWORDMASTER,3,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,15,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,110000,=,1,3,600
SA_SWORDMASTER_LV04,SI_MER_SUP_SWORDMASTER,4,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,20,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,115000,=,1,3,600
SA_SWORDMASTER_LV05,SI_MER_SUP_SWORDMASTER,5,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,25,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,120000,=,1,4,600
SA_SWORDMASTER_LV06,SI_MER_SUP_SWORDMASTER,6,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,30,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,125000,=,1,4,600
SA_SWORDMASTER_LV07,SI_MER_SUP_SWORDMASTER,7,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,35,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,130000,=,1,4,600
SA_SWORDMASTER_LV08,SI_MER_SUP_SWORDMASTER,8,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,40,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,135000,=,1,4,600
SA_SWORDMASTER_LV09,SI_MER_SUP_SWORDMASTER,9,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,45,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,140000,=,1,5,600
SA_SWORDMASTER_LV10,SI_MER_SUP_SWORDMASTER,10,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,50,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,150000,=,1,5,600
SA_SWORDMASTER_LV11,SI_MER_SUP_SWORDMASTER,11,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,55,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,160000,=,1,6,600
SA_SWORDMASTER_LV12,SI_MER_SUP_SWORDMASTER,12,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,60,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,170000,=,1,6,600
SA_SWORDMASTER_LV13,SI_MER_SUP_SWORDMASTER,13,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,65,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,180000,=,1,6,600
SA_SWORDMASTER_LV14,SI_MER_SUP_SWORDMASTER,14,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,70,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,190000,=,1,6,600
SA_SWORDMASTER_LV15,SI_MER_SUP_SWORDMASTER,15,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,75,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,200000,=,1,7,600
SA_SWORDMASTER_LV16,SI_MER_SUP_SWORDMASTER,16,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,80,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,210000,=,1,7,600
SA_SWORDMASTER_LV17,SI_MER_SUP_SWORDMASTER,17,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,85,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,220000,=,1,8,600
SA_SWORDMASTER_LV18,SI_MER_SUP_SWORDMASTER,18,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,90,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,230000,=,1,8,600
SA_SWORDMASTER_LV19,SI_MER_SUP_SWORDMASTER,19,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,95,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,240000,=,1,9,600
SA_SWORDMASTER_LV20,SI_MER_SUP_SWORDMASTER,20,=,=,=,=,=,=,=,=,=,DST_SWD_DMG,=,100,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,600000,=,1,13,600
SA_AXEMASTER_LV01 ,SI_MER_SUP_AXEMASTER,1,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,5,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,100000,=,1,3,600
SA_AXEMASTER_LV02,SI_MER_SUP_AXEMASTER,2,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,10,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,105000,=,1,3,600
SA_AXEMASTER_LV03,SI_MER_SUP_AXEMASTER,3,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,15,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,110000,=,1,3,600
SA_AXEMASTER_LV04,SI_MER_SUP_AXEMASTER,4,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,20,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,115000,=,1,3,600
SA_AXEMASTER_LV05,SI_MER_SUP_AXEMASTER,5,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,25,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,120000,=,1,4,600
SA_AXEMASTER_LV06,SI_MER_SUP_AXEMASTER,6,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,30,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,125000,=,1,4,600
SA_AXEMASTER_LV07,SI_MER_SUP_AXEMASTER,7,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,35,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,130000,=,1,4,600
SA_AXEMASTER_LV08,SI_MER_SUP_AXEMASTER,8,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,40,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,135000,=,1,4,600
SA_AXEMASTER_LV09,SI_MER_SUP_AXEMASTER,9,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,45,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,140000,=,1,5,600
SA_AXEMASTER_LV10,SI_MER_SUP_AXEMASTER,10,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,50,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,150000,=,1,5,600
SA_AXEMASTER_LV11,SI_MER_SUP_AXEMASTER,11,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,55,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,160000,=,1,6,600
SA_AXEMASTER_LV12,SI_MER_SUP_AXEMASTER,12,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,60,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,170000,=,1,6,600
SA_AXEMASTER_LV13,SI_MER_SUP_AXEMASTER,13,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,65,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,180000,=,1,6,600
SA_AXEMASTER_LV14,SI_MER_SUP_AXEMASTER,14,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,70,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,190000,=,1,6,600
SA_AXEMASTER_LV15,SI_MER_SUP_AXEMASTER,15,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,75,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,200000,=,1,7,600
SA_AXEMASTER_LV16,SI_MER_SUP_AXEMASTER,16,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,80,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,210000,=,1,7,600
SA_AXEMASTER_LV17,SI_MER_SUP_AXEMASTER,17,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,85,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,220000,=,1,8,600
SA_AXEMASTER_LV18,SI_MER_SUP_AXEMASTER,18,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,90,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,230000,=,1,8,600
SA_AXEMASTER_LV19,SI_MER_SUP_AXEMASTER,19,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,95,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,240000,=,1,9,600
SA_AXEMASTER_LV20,SI_MER_SUP_AXEMASTER,20,=,=,=,=,=,=,=,=,=,DST_AXE_DMG,=,100,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,600000,=,1,13,600
SA_SPECIALHIT_LV01 ,SI_MER_ONE_SPECIALHIT,1,35,36,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,=,=,1,3,600
SA_SPECIALHIT_LV02,SI_MER_ONE_SPECIALHIT,2,36,37,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,=,=,1,3,600
SA_SPECIALHIT_LV03,SI_MER_ONE_SPECIALHIT,3,37,38,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,=,=,1,3,600
SA_SPECIALHIT_LV04,SI_MER_ONE_SPECIALHIT,4,38,39,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,=,=,1,3,600
SA_SPECIALHIT_LV05,SI_MER_ONE_SPECIALHIT,5,39,40,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,=,=,1,4,600
SA_SPECIALHIT_LV06,SI_MER_ONE_SPECIALHIT,6,40,41,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,=,=,1,4,600
SA_SPECIALHIT_LV07,SI_MER_ONE_SPECIALHIT,7,41,42,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,=,=,1,4,600
SA_SPECIALHIT_LV08,SI_MER_ONE_SPECIALHIT,8,42,43,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,=,=,1,4,600
SA_SPECIALHIT_LV09,SI_MER_ONE_SPECIALHIT,9,43,44,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,=,=,1,5,600
SA_SPECIALHIT_LV10,SI_MER_ONE_SPECIALHIT,10,44,45,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,=,=,1,5,600
SA_SPECIALHIT_LV11,SI_MER_ONE_SPECIALHIT,11,45,46,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,=,=,1,6,600
SA_SPECIALHIT_LV12,SI_MER_ONE_SPECIALHIT,12,46,47,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,=,=,1,6,600
SA_SPECIALHIT_LV13,SI_MER_ONE_SPECIALHIT,13,47,48,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,=,=,1,6,600
SA_SPECIALHIT_LV14,SI_MER_ONE_SPECIALHIT,14,48,49,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,=,=,1,6,600
SA_SPECIALHIT_LV15,SI_MER_ONE_SPECIALHIT,15,49,50,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,=,=,1,7,600
SA_SPECIALHIT_LV16,SI_MER_ONE_SPECIALHIT,16,50,51,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,=,=,1,7,600
SA_SPECIALHIT_LV17,SI_MER_ONE_SPECIALHIT,17,51,52,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,=,=,1,8,600
SA_SPECIALHIT_LV18,SI_MER_ONE_SPECIALHIT,18,52,53,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,=,=,1,8,600
SA_SPECIALHIT_LV19,SI_MER_ONE_SPECIALHIT,19,53,54,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,=,=,1,9,600
SA_SPECIALHIT_LV20,SI_MER_ONE_SPECIALHIT,20,54,55,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,=,=,1,13,600
SA_GUILOTINE_LV01 ,SI_MER_ONE_GUILOTINE,1,45,46,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,=,=,1,3,600
SA_GUILOTINE_LV02,SI_MER_ONE_GUILOTINE,2,46,47,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,=,=,1,3,600
SA_GUILOTINE_LV03,SI_MER_ONE_GUILOTINE,3,47,48,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,=,=,1,3,600
SA_GUILOTINE_LV04,SI_MER_ONE_GUILOTINE,4,48,49,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,=,=,1,3,600
SA_GUILOTINE_LV05,SI_MER_ONE_GUILOTINE,5,49,50,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,=,=,1,4,600
SA_GUILOTINE_LV06,SI_MER_ONE_GUILOTINE,6,50,51,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,=,=,1,4,600
SA_GUILOTINE_LV07,SI_MER_ONE_GUILOTINE,7,51,52,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,=,=,1,4,600
SA_GUILOTINE_LV08,SI_MER_ONE_GUILOTINE,8,52,53,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,=,=,1,4,600
SA_GUILOTINE_LV09,SI_MER_ONE_GUILOTINE,9,53,54,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,=,=,1,5,600
SA_GUILOTINE_LV10,SI_MER_ONE_GUILOTINE,10,54,55,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,=,=,1,5,600
SA_GUILOTINE_LV11,SI_MER_ONE_GUILOTINE,11,55,56,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,=,=,1,6,600
SA_GUILOTINE_LV12,SI_MER_ONE_GUILOTINE,12,56,57,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,=,=,1,6,600
SA_GUILOTINE_LV13,SI_MER_ONE_GUILOTINE,13,57,58,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,=,=,1,6,600
SA_GUILOTINE_LV14,SI_MER_ONE_GUILOTINE,14,58,59,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,=,=,1,6,600
SA_GUILOTINE_LV15,SI_MER_ONE_GUILOTINE,15,59,60,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,=,=,1,7,600
SA_GUILOTINE_LV16,SI_MER_ONE_GUILOTINE,16,60,61,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,=,=,1,7,600
SA_GUILOTINE_LV17,SI_MER_ONE_GUILOTINE,17,61,62,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,=,=,1,8,600
SA_GUILOTINE_LV18,SI_MER_ONE_GUILOTINE,18,62,63,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,=,=,1,8,600
SA_GUILOTINE_LV19,SI_MER_ONE_GUILOTINE,19,63,64,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,=,=,1,9,600
SA_GUILOTINE_LV20,SI_MER_ONE_GUILOTINE,20,64,65,=,=,150,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,=,=,1,13,600
SA_SNEAKER_LV01 ,SI_MER_ONE_SNEAKER,1,=,=,=,=,=,=,20,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,10000,=,1,3,600
SA_SNEAKER_LV02,SI_MER_ONE_SNEAKER,2,=,=,=,=,=,=,25,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,12000,=,1,3,600
SA_SNEAKER_LV03,SI_MER_ONE_SNEAKER,3,=,=,=,=,=,=,30,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,14000,=,1,3,600
SA_SNEAKER_LV04,SI_MER_ONE_SNEAKER,4,=,=,=,=,=,=,35,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,16000,=,1,3,600
SA_SNEAKER_LV05,SI_MER_ONE_SNEAKER,5,=,=,=,=,=,=,40,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,18000,=,1,4,600
SA_SNEAKER_LV06,SI_MER_ONE_SNEAKER,6,=,=,=,=,=,=,45,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,20000,=,1,4,600
SA_SNEAKER_LV07,SI_MER_ONE_SNEAKER,7,=,=,=,=,=,=,50,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,22000,=,1,4,600
SA_SNEAKER_LV08,SI_MER_ONE_SNEAKER,8,=,=,=,=,=,=,60,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,24000,=,1,4,600
SA_SNEAKER_LV09,SI_MER_ONE_SNEAKER,9,=,=,=,=,=,=,70,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,26000,=,1,5,600
SA_SNEAKER_LV10,SI_MER_ONE_SNEAKER,10,=,=,=,=,=,=,80,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,28000,=,1,5,600
SA_SNEAKER_LV11,SI_MER_ONE_SNEAKER,11,=,=,=,=,=,=,82,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,30000,=,1,6,600
SA_SNEAKER_LV12,SI_MER_ONE_SNEAKER,12,=,=,=,=,=,=,84,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,32000,=,1,6,600
SA_SNEAKER_LV13,SI_MER_ONE_SNEAKER,13,=,=,=,=,=,=,86,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,34000,=,1,6,600
SA_SNEAKER_LV14,SI_MER_ONE_SNEAKER,14,=,=,=,=,=,=,88,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,36000,=,1,6,600
SA_SNEAKER_LV15,SI_MER_ONE_SNEAKER,15,=,=,=,=,=,=,90,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,38000,=,1,7,600
SA_SNEAKER_LV16,SI_MER_ONE_SNEAKER,16,=,=,=,=,=,=,92,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,40000,=,1,7,600
SA_SNEAKER_LV17,SI_MER_ONE_SNEAKER,17,=,=,=,=,=,=,94,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,42000,=,1,8,600
SA_SNEAKER_LV18,SI_MER_ONE_SNEAKER,18,=,=,=,=,=,=,96,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,44000,=,1,8,600
SA_SNEAKER_LV19,SI_MER_ONE_SNEAKER,19,=,=,=,=,=,=,98,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,46000,=,1,9,600
SA_SNEAKER_LV20,SI_MER_ONE_SNEAKER,20,=,=,=,=,=,=,100,=,=,DST_SPEED,=,0,=,=,=,=,=,=,=,=,=,=,80,=,5000,=,=,=,48000,=,1,13,600
SA_REFLEXHIT_LV01 ,SI_MER_ONE_REFLEXHIT,1,30,31,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,=,=,1,3,600
SA_REFLEXHIT_LV02,SI_MER_ONE_REFLEXHIT,2,30,31,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,55,=,5000,=,=,=,=,=,1,3,600
SA_REFLEXHIT_LV03,SI_MER_ONE_REFLEXHIT,3,31,32,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,=,=,1,3,600
SA_REFLEXHIT_LV04,SI_MER_ONE_REFLEXHIT,4,31,32,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,57,=,5000,=,=,=,=,=,1,3,600
SA_REFLEXHIT_LV05,SI_MER_ONE_REFLEXHIT,5,32,33,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,=,=,1,4,600
SA_REFLEXHIT_LV06,SI_MER_ONE_REFLEXHIT,6,32,33,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,5000,=,=,=,=,=,1,4,600
SA_REFLEXHIT_LV07,SI_MER_ONE_REFLEXHIT,7,33,34,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,=,=,1,4,600
SA_REFLEXHIT_LV08,SI_MER_ONE_REFLEXHIT,8,33,34,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,62,=,5000,=,=,=,=,=,1,4,600
SA_REFLEXHIT_LV09,SI_MER_ONE_REFLEXHIT,9,34,35,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,=,=,1,5,600
SA_REFLEXHIT_LV10,SI_MER_ONE_REFLEXHIT,10,34,35,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,64,=,5000,=,=,=,=,=,1,5,600
SA_REFLEXHIT_LV11,SI_MER_ONE_REFLEXHIT,11,35,36,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,=,=,1,6,600
SA_REFLEXHIT_LV12,SI_MER_ONE_REFLEXHIT,12,35,36,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,66,=,5000,=,=,=,=,=,1,6,600
SA_REFLEXHIT_LV13,SI_MER_ONE_REFLEXHIT,13,36,37,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,=,=,1,6,600
SA_REFLEXHIT_LV14,SI_MER_ONE_REFLEXHIT,14,36,37,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,68,=,5000,=,=,=,=,=,1,6,600
SA_REFLEXHIT_LV15,SI_MER_ONE_REFLEXHIT,15,37,38,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,=,=,1,7,600
SA_REFLEXHIT_LV16,SI_MER_ONE_REFLEXHIT,16,37,38,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,5000,=,=,=,=,=,1,7,600
SA_REFLEXHIT_LV17,SI_MER_ONE_REFLEXHIT,17,38,39,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,75,=,5000,=,=,=,=,=,1,8,600
