//변수명,한글명칭,영문명칭,일본명칭,중국명칭,태국명칭,인공지능,힘,체력,민첩,지능,종족,호전성,성별,레벨,비행레벨,크기,등급,파츠,온혈,방어 캐릭수,전투행동반경,최소타격치,최대타격치,공격1(기본),공격2(기본),공격3(특수),가로가중치,세로가중치,사선가중치,찌르기가중치,가슴 비율,머리 비율,팔 비율,다리 비율,공격속도,재공격속도,HP보완,추가방어점,마모도,경도,추가공격속도저하,공격 속성,속성 공격력,피색,이동속도,거주지역,비행유무,높이뛰기,멀리뛰기,조련유무,마법저항,전기저항,불저항,바람저항,물저항,땅저항,제공금액,제공재료,재료양,재료응집도,시체유지시간,아이템생성보정값,경험치,비행경험치,몸상태,추가능력,죽음유무,가상아이템1,가상아이템타입,가상아이템1,가상아이템타입,가상아이템1,가상아이템타입,공격효과음1,공격효과음2,죽는효과음1,죽는효과음2,피해효과음1,피해효과음2,피해효과음3,방관효과음1,방관효과음2,한글설명,영문설명,일어설명,중국설명,태국설명
//dwID,szName,szNameEn,"""""","""""","""""",dwAI,dwStr,dwSta,dwDex,dwInt,dwRace,dwBelligerence,dwGender,dwLevel,dwFilghtLevel,dwSize,dwClass,bIfPart,bWarmBlood,dwDefExtent,dwActionRadius,dwAtkMin,dwAtkMax,dwAtk1,dwAtk2,dwAtk3,dwHorizontalRate,dwVerticalRate,dwDiagonalRate,dwThrustRate,dwChestRate,dwHeadRate,dwArmRate,dwLegRate,dwAttackSpeed,dwReAttackDelay,dwAddHp,dwNaturealArmor,nAbrasion,nHardness,dwAdjAtkDelay,eElementType,wElementAtk,dwBloodColor,fSpeed,dwShelter,bFlying,dwJumpIng,dwAirJump,bTaming,dwResisMagic,fResistElecricity,fResistFire,fResistWind,fResistWater,fResistEarth,dwCash,dwSourceMaterial,dwMaterialAmount,dwCohesion,dwHoldingTime,dwCorrectionValue,dwExpValue,nFxpValue,nBodyState,dwAddAbility,bKillable,dwVirtItem1,dwVirtType1,dwVirtItem2,dwVirtType2,dwVirtItem3,dwVirtType3,dwSndAtk1,dwSndAtk2,dwSndDie1,dwSndDie2,dwSndDmg1,dwSndDmg2,dwSndDmg3,dwSndIdle1,dwSndIdle2,szComment,"""""","""""","""""",""""""
MI_GARBAGEPIDER3,"""두목 가베즈파이더""","""Captain Garbagepider""","""マネ?ジャ?パペット""","""""","""""",AII_MONSTER,15,20,145,145,=,BELLI_MELEE,=,66,=,=,RANK_CAPTAIN,0,=,=,=,535,554,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,12150,89,130,0,=,1,95,=,0.08,=,0,=,=,=,89,0,0,0.3,-0.3,0,74,=,=,=,=,9,12841,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_GARBAGEPIDER4,"""거대 가베즈파이더""","""Gaint Garbagepider""","""ボス?パペット""","""""","""""",AII_MONSTER,15,20,151,151,=,BELLI_MELEE,=,69,=,=,RANK_BOSS,0,=,=,=,1055,1093,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,231177,93,130,0,=,4,189,=,0.075,=,0,=,=,=,93,0,-0.3,0,0,0.3,546,=,=,=,=,10690,81421,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CRANEMACHINERY1,"""부하 크레인머쉬너리""","""Small CraneMachinery""","""メイド?パペット""","""""","""""",AII_MONSTER,15,20,147,147,=,BELLI_MELEE,=,67,=,=,RANK_LOW,0,=,=,=,542,561,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,12313,90,130,0,=,5,97,=,0.075,=,0,=,=,=,90,0.3,0,-0.3,0,0,75,=,=,=,=,13,14254,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CRANEMACHINERY2,"""크레인머쉬너리""","""CraneMachinery""","""パペット""","""""","""""",AII_MONSTER,15,20,147,147,=,BELLI_MELEE,=,67,=,=,RANK_NORMAL,0,=,=,=,542,561,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,12313,90,130,0,=,3,97,=,0.075,=,0,=,=,=,90,0,0,0,0.3,-0.3,75,=,=,=,=,50,14902,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CRANEMACHINERY3,"""두목 크레인머쉬너리""","""Captain CraneMachinery""","""マネ?ジャ?パペット""","""""","""""",AII_MONSTER,15,20,149,149,=,BELLI_MELEE,=,68,=,=,RANK_CAPTAIN,0,=,=,=,549,568,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,12439,91,130,0,=,5,98,=,0.08,=,0,=,=,=,91,0.3,0,-0.3,0,0,77,=,=,=,=,9,15821,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CRANEMACHINERY4,"""거대 크레인머쉬너리""","""Gaint CraneMachinery""","""ボス?パペット""","""""","""""",AII_MONSTER,15,20,155,155,=,BELLI_MELEE,=,71,=,=,RANK_BOSS,0,=,=,=,1083,1124,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,237194,95,130,0,=,3,194,=,0.075,=,0,=,=,=,95,0,0,0,0.3,-0.3,560,=,=,=,=,13910,100317,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MOTHBEE1,"""부하 모스비""","""Small Mothbee""","""メイド?パペット""","""""","""""",AII_MONSTER,15,57,53,53,=,BELLI_MELEE,=,20,=,=,RANK_LOW,0,=,=,=,172,179,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,3418,20,130,0,=,4,31,=,0.16,=,1,=,=,=,20,0,-0.3,0,0,0.3,37,=,=,=,=,13,53,25,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MOTHBEE2,"""모스비""","""Mothbee""","""パペット""","""""","""""",AII_MONSTER,15,57,53,53,=,BELLI_MELEE,=,20,=,=,RANK_NORMAL,0,=,=,=,172,179,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,3418,20,130,0,=,4,31,=,0.16,=,1,=,=,=,20,0,-0.3,0,0,0.3,37,=,=,=,=,50,55,27,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MOTHBEE3,"""두목 모스비""","""Captain Mothbee""","""マネ?ジャ?パペット""","""""","""""",AII_MONSTER,15,59,55,55,=,BELLI_MELEE,=,21,=,=,RANK_CAPTAIN,0,=,=,=,182,189,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,3695,21,130,0,=,4,32,=,0.18,=,1,=,=,=,21,0,-0.3,0,0,0.3,38,=,=,=,=,9,61,15,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MOTHBEE4,"""거대 모스비""","""Gaint Mothbee""","""ボス?パペット""","""""","""""",AII_MONSTER,15,65,63,63,=,BELLI_MELEE,=,25,=,=,RANK_BOSS,0,=,=,=,399,416,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,75204,25,130,0,=,1,71,=,0.16,=,1,=,=,=,25,0,0,0.3,-0.3,0,280,=,=,=,=,600,479,82,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_FLBYRIGEN1,"""부하 플라비리즌""","""Small Flbyrigen""","""メイド?パペット""","""""","""""",AII_MONSTER,15,53,97,97,=,BELLI_MELEE,=,42,=,=,RANK_LOW,0,=,=,=,346,360,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,7658,50,130,0,=,2,62,=,0.16,=,1,=,=,=,50,-0.3,0.3,0,0,0,52,=,=,=,=,13,905,67,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_FLBYRIGEN2,"""플라비리즌""","""Flbyrigen""","""パペット""","""""","""""",AII_MONSTER,15,53,97,97,=,BELLI_MELEE,=,42,=,=,RANK_NORMAL,0,=,=,=,346,360,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,7658,50,130,0,=,2,62,=,0.16,=,1,=,=,=,50,-0.3,0.3,0,0,0,52,=,=,=,=,50,946,69,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_FLBYRIGEN3,"""두목 플라비리즌""","""Captain Flbyrigen""","""マネ?ジャ?パペット""","""""","""""",AII_MONSTER,15,55,99,99,=,BELLI_MELEE,=,43,=,=,RANK_CAPTAIN,0,=,=,=,353,367,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,7784,51,130,0,=,2,63,=,0.18,=,1,=,=,=,51,-0.3,0.3,0,0,0,53,=,=,=,=,9,1013,83,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_FLBYRIGEN4,"""거대 플라비리즌""","""Gaint Flbyrigen""","""ボス?パペット""","""""","""""",AII_MONSTER,15,63,105,105,=,BELLI_MELEE,=,46,=,=,RANK_BOSS,0,=,=,=,718,744,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,147628,55,130,0,=,5,128,=,0.16,=,1,=,=,=,55,0.3,0,-0.3,0,0,385,=,=,=,=,2080,6589,483,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ROCKEPELLER1,"""부하 로케펠러""","""Small Rockepeller""","""メイド?パペット""","""""","""""",AII_MONSTER,15,61,111,111,=,BELLI_MELEE,=,49,=,=,RANK_LOW,0,=,=,=,398,414,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,8802,58,130,0,=,3,71,=,0.16,=,1,=,=,=,58,0,0,0,0.3,-0.3,58,=,=,=,=,13,1995,199,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ROCKEPELLER2,"""로케펠러""","""Rockepeller""","""パペット""","""""","""""",AII_MONSTER,15,61,111,111,=,BELLI_MELEE,=,49,=,=,RANK_NORMAL,0,=,=,=,398,414,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,8802,58,130,0,=,3,71,=,0.16,=,1,=,=,=,58,0,0,0,0.3,-0.3,58,=,=,=,=,50,2086,201,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ROCKEPELLER3,"""두목 로케펠러""","""Captain Rockepeller""","""マネ?ジャ?パペット""","""""","""""",AII_MONSTER,15,63,113,113,=,BELLI_MELEE,=,50,=,=,RANK_CAPTAIN,0,=,=,=,409,424,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,9156,60,130,0,=,3,73,=,0.18,=,1,=,=,=,60,0,0,0,0.3,-0.3,58,=,=,=,=,9,2234,240,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ROCKEPELLER4,"""거대 로케펠러""","""Gaint Rockepeller""","""ボス?パペット""","""""","""""",AII_MONSTER,15,69,119,119,=,BELLI_MELEE,=,53,=,=,RANK_BOSS,0,=,=,=,818,849,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,168432,63,130,0,=,1,146,=,0.16,=,1,=,=,=,63,0,0,0.3,-0.3,0,427,=,=,=,=,3260,14540,1385,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI_CIRCUSBEAR1,"""부하 서커스베어""","""Small CircusBear""","""""","""""","""""",AII_MONSTER,15,20,107,107,=,BELLI_MELEE,=,47,=,=,RANK_LOW,0,=,=,=,504,520,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,8513,56,130,0,=,0,0,=,0.075,=,0,=,=,=,56,0,0,0,0,0,56,=,=,=,=,10,163152,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CIRCUSBEAR2,"""서커스베어""","""CircusBear""","""""","""""","""""",AII_MONSTER,15,20,107,107,=,BELLI_MELEE,=,47,=,=,RANK_NORMAL,0,=,=,=,504,520,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,8513,56,130,0,=,0,0,=,0.075,=,0,=,=,=,56,0,0,0,0,0,56,=,=,=,=,10,189256,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CIRCUSBEAR3,"""두목 서커스베어""","""Captain CircusBear""","""""","""""","""""",AII_MONSTER,15,20,109,109,=,BELLI_MELEE,=,48,=,=,RANK_CAPTAIN,0,=,=,=,513,530,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,8677,57,130,0,=,0,0,=,0.08,=,0,=,=,=,57,0,0,0,0,0,57,=,=,=,=,10,187624,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CIRCUSBEAR4,"""거대 서커스베어""","""Gaint CircusBear""","""""","""""","""""",AII_MONSTER,15,20,115,115,=,BELLI_MELEE,=,51,=,=,RANK_BOSS,0,=,=,=,981,1011,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,148496,61,130,0,=,0,0,=,0.075,=,0,=,=,=,61,0,0,0,0,0,413,=,=,=,=,2599,1426755,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_POPCRANK1,"""부하 팝크랭크""","""Small Popcrank""","""""","""""","""""",AII_MONSTER,15,20,139,139,=,BELLI_MELEE,=,63,=,=,RANK_LOW,0,=,=,=,661,682,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,11204,75,130,0,=,0,0,=,0.075,=,0,=,=,=,75,0,0,0,0,0,71,=,=,=,=,10,1526683,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_POPCRANK2,"""팝크랭크""","""Popcrank""","""""","""""","""""",AII_MONSTER,15,20,139,139,=,BELLI_MELEE,=,63,=,=,RANK_NORMAL,0,=,=,=,661,682,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,11204,75,130,0,=,0,0,=,0.075,=,0,=,=,=,75,0,0,0,0,0,71,=,=,=,=,10,1770952,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_POPCRANK3,"""두목 팝크랭크""","""Captain Popcrank""","""""","""""","""""",AII_MONSTER,15,20,141,141,=,BELLI_MELEE,=,64,=,=,RANK_CAPTAIN,0,=,=,=,670,691,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,11329,76,130,0,=,0,0,=,0.08,=,0,=,=,=,76,0,0,0,0,0,72,=,=,=,=,10,1755685,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_POPCRANK4,"""거대 팝크랭크""","""Gaint Popcrank""","""""","""""","""""",AII_MONSTER,15,20,147,147,=,BELLI_MELEE,=,67,=,=,RANK_BOSS,0,=,=,=,1278,1317,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,197008,90,130,0,=,0,0,=,0.075,=,0,=,=,=,90,0,0,0,0,0,525,=,=,=,=,7330,13350875,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_GREEMONG1,"""부하 그리몽""","""Small Greemong""","""""","""""","""""",AII_MONSTER,15,20,155,155,=,BELLI_MELEE,=,71,=,=,RANK_LOW,0,=,=,=,857,883,II_WEA_MOB_WHEELEM1_ATK1   ,II_WEA_MOB_WHEELEM1_ATK2   ,II_WEA_MOB_WHEELEM1_ATK3   ,=,=,=,=,=,=,=,=,1000,3000,25782,95,130,0,=,2,151,=,0.075,=,0,=,=,=,95,-0.3,0.3,0,0,0,160,=,=,=,=,13,25964,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_GREEMONG2,"""그리몽""","""Greemong""","""""","""""","""""",AII_MONSTER,15,20,155,155,=,BELLI_MELEE,=,71,=,=,RANK_NORMAL,0,=,=,=,857,883,II_WEA_MOB_WHEELEM2_ATK1   ,II_WEA_MOB_WHEELEM2_ATK2   ,II_WEA_MOB_WHEELEM2_ATK3   ,=,=,=,=,=,=,=,=,1000,3000,25782,95,130,0,=,2,151,=,0.075,=,0,=,=,=,95,-0.3,0.3,0,0,0,160,=,=,=,=,50,27145,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_GREEMONG3,"""두목 그리몽""","""Captin Greemong""","""""","""""","""""",AII_MONSTER,15,20,157,157,=,BELLI_MELEE,=,72,=,=,RANK_CAPTAIN,0,=,=,=,867,894,II_WEA_MOB_WHEELEM3_ATK1   ,II_WEA_MOB_WHEELEM3_ATK2   ,II_WEA_MOB_WHEELEM3_ATK3   ,=,=,=,=,=,=,=,=,1000,3000,26032,97,130,0,=,2,153,=,0.08,=,0,=,=,=,97,-0.3,0.3,0,0,0,162,=,=,=,=,9,28819,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_GREEMONG4,"""거대 그리몽""","""Gaint Greemong""","""""","""""","""""",AII_MONSTER,15,20,163,163,=,BELLI_MELEE,=,75,=,=,RANK_BOSS,0,=,=,=,1413,1453,II_WEA_MOB_WHEELEM4_ATK1   ,II_WEA_MOB_WHEELEM4_ATK2   ,II_WEA_MOB_WHEELEM4_ATK3   ,=,=,=,=,=,=,=,=,1000,3000,502650,101,130,0,=,5,248,=,0.075,=,0,=,=,=,101,0.3,0,-0.3,0,0,1190,=,=,=,=,3260,182714,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_PIRE1,"""부하 파이레""","""Small Pire""","""""","""""","""""",AII_MONSTER,15,20,163,163,=,BELLI_MELEE,=,75,=,=,RANK_LOW,0,=,=,=,789,813,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,13659,101,130,0,=,0,0,=,0.075,=,0,=,=,=,101,0,0,0,0,0,85,=,=,=,=,10,8168119,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_PIRE2,"""파이레""","""Pire""","""""","""""","""""",AII_MONSTER,15,20,163,163,=,BELLI_MELEE,=,75,=,=,RANK_NORMAL,0,=,=,=,789,813,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,13659,101,130,0,=,0,0,=,0.075,=,0,=,=,=,101,0,0,0,0,0,85,=,=,=,=,10,9475018,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_PIRE3,"""두목 파이레""","""Captain Pire""","""""","""""","""""",AII_MONSTER,15,20,165,165,=,BELLI_MELEE,=,76,=,=,RANK_CAPTAIN,0,=,=,=,798,823,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,13822,102,130,0,=,0,0,=,0.08,=,0,=,=,=,102,0,0,0,0,0,86,=,=,=,=,10,9393336,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_PIRE4,"""거대 파이레""","""Gaint Pire""","""""","""""","""""",AII_MONSTER,15,20,171,171,=,BELLI_MELEE,=,79,=,=,RANK_BOSS,0,=,=,=,1495,1542,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,231424,106,130,0,=,0,0,=,0.075,=,0,=,=,=,106,0,0,0,0,0,630,=,=,=,=,15966,71430440,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CLAWDOLL1,"""부하 클라우돌""","""Small Clawdoll""","""""","""""","""""",AII_MONSTER,15,20,171,171,=,BELLI_MELEE,=,79,=,=,RANK_LOW,0,=,=,=,831,857,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,14464,106,130,0,=,0,0,=,0.075,=,0,=,=,=,106,0,0,0,0,0,90,=,=,=,=,10,14286088,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CLAWDOLL2,"""클라우돌""","""Clawdoll""","""""","""""","""""",AII_MONSTER,15,20,171,171,=,BELLI_MELEE,=,79,=,=,RANK_NORMAL,0,=,=,=,831,857,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,14464,106,130,0,=,0,0,=,0.075,=,0,=,=,=,106,0,0,0,0,0,90,=,=,=,=,10,16571862,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
